CLUSTER,2
INPUT,6
HIDDEN1,5
OUTPUT,4
LearningRate,0.25
Convergence,0.01
MaxTraining,10000000
DataDescriptionBegin
Input5,Base Distance For Rake Angle Measurement
Input7,Wheel Diameter
Input8,Profile Angle
Input11,Rake Angle
Input12,Circular Land
Input13,Small Core Diameter
Output0,Wheel Setting Angle
Output1,Minimum Wheel Width
Output2,Wheel Displacement
Output3,Distance Between Axes
DataDescriptionEnd
TrainingSetBegin,Input5,Input7,Input8,Input11,Input12,Input13,Output0,Output1,Output2,Output3,
TD1933,0.060051,18.7869,3,0.5,0.226895,0.600061,0.9663,0.465739,-1.35819,9.40659,
TD1934,0.05994,18.565,3,0.5,0.224215,0.6,0.967733,0.467862,-1.33722,9.30254,
TD1935,0.059988,18.3511,3,0.5,0.221631,0.60003,0.9691,0.470006,-1.31708,9.20198,
TD1936,0.059954,17.9428,3,0.5,0.2167,0.599971,0.9717,0.473996,-1.27897,9.00997,
TD1937,0.060026,17.7505,3,0.5,0.214378,0.599971,0.9729,0.475918,-1.26111,8.91939,
TD1938,0.059955,17.5622,3,0.5,0.212104,0.599972,0.9741,0.477658,-1.24364,8.8306,
TD1939,0.059989,17.207,3,0.5,0.207814,0.600028,0.9763,0.481158,-1.21086,8.66306,
TD1940,0.060054,21.4477,3,0.5,0.402145,0.6,0.822167,0.330027,-1.8437,10.348,
TD1941,0.059947,21.2202,3,0.5,0.397878,0.6,0.8272,0.332891,-1.82149,10.253,
TD1942,0.059934,20.403,3,0.5,0.382555,0.599847,0.844567,0.344045,-1.73935,9.90895,
TD1943,0.060109,19.8708,3,0.5,0.372578,0.600099,0.8552,0.351465,-1.6843,9.68231,
TD1944,0.060034,19.3658,3,0.5,0.363108,0.600097,0.864733,0.358267,-1.63157,9.46502,
TD1945,0.059976,18.8902,3,0.5,0.354191,0.6,0.8733,0.364817,-1.58158,9.25856,
TD1946,0.059935,18.4417,3,0.5,0.345781,0.600046,0.881067,0.371139,-1.53389,9.0627,
TD1947,0.05991,18.018,3,0.5,0.337838,0.6,0.888167,0.377252,-1.48874,8.87635,
TD1948,0.059899,17.6173,3,0.5,0.330324,0.599868,0.8946,0.382955,-1.44594,8.69918,
TD1949,0.059901,17.2377,3,0.5,0.323206,0.599871,0.900533,0.388278,-1.40552,8.53049,
TD1950,0.060054,21.4477,3,0.2,0.294906,0.6,1.03167,0.382306,-2.36997,10.341,
TD1951,0.059947,21.2202,3,0.2,0.291777,0.6,1.0348,0.385146,-2.33899,10.2435,
TD1952,0.059934,20.403,3,0.2,0.280541,0.599847,1.04583,0.395052,-2.22749,9.8911,
TD1953,0.060109,19.8708,3,0.2,0.273224,0.600099,1.05273,0.401888,-2.15499,9.65996,
TD1954,0.060034,19.3658,3,0.2,0.266279,0.600097,1.05903,0.408134,-2.08666,9.43863,
TD1955,0.059976,18.8902,3,0.2,0.25974,0.6,1.06477,0.413932,-2.02267,9.22904,
TD1956,0.059935,18.4417,3,0.2,0.253573,0.600046,1.07003,0.419318,-1.96243,9.03043,
TD1957,0.05991,18.018,3,0.2,0.247748,0.6,1.07487,0.42455,-1.90608,8.84189,
TD1958,0.059899,17.6173,3,0.2,0.242237,0.599868,1.07937,0.429641,-1.85312,8.66285,
TD1959,0.059901,17.2377,3,0.2,0.237018,0.599871,1.08353,0.434389,-1.80306,8.49257,
TD1960,0.059958,17.8094,3,0.5,0.445236,0.599881,0.758,0.30098,-1.54616,8.54467,
TD1961,0.060079,22.274,3,0.5,0.26901,0.600072,0.942067,0.431671,-1.69943,11.0274,
TD1962,0.06006,21.7475,3,0.5,0.262651,0.60007,0.945967,0.436876,-1.64665,10.7848,
TD1963,0.060081,21.0794,3,0.5,0.254582,0.599966,0.950733,0.443313,-1.58028,10.4756,
TD1964,0.059963,20.7449,3,0.5,0.250543,0.599967,0.9531,0.446634,-1.54719,10.3205,
TD1965,0.060013,20.4209,3,0.5,0.246629,0.599967,0.955367,0.449688,-1.51562,10.1698,
TD1966,0.060081,20.1134,3,0.5,0.242915,0.6,0.957467,0.452794,-1.48551,10.0267,
TD1967,0.059987,19.8149,3,0.5,0.239311,0.600032,0.959467,0.455648,-1.45677,9.88752,
TD1968,0.060072,19.5314,3,0.5,0.235886,0.599937,0.961367,0.458405,-1.42931,9.75499,
TD1969,0.059957,18.9966,3,0.5,0.229428,0.600031,0.9649,0.463597,-1.37825,9.50489,
TD1970,0.060066,18.7443,3,0.5,0.226381,0.599909,0.966533,0.466043,-1.35421,9.38666,
TD1971,0.060042,18.5042,3,0.5,0.22348,0.59997,0.9681,0.468564,-1.3315,9.27399,
TD1972,0.060018,18.2701,3,0.5,0.220653,0.600029,0.9696,0.470874,-1.3095,9.16387,
TD1973,0.060012,18.0471,3,0.5,0.21796,0.600116,0.971033,0.473118,-1.28858,9.05914,
TD1974,0.060006,17.8295,3,0.5,0.215332,0.600057,0.9724,0.475165,-1.26845,8.95665,
TD1975,0.060036,17.4218,3,0.5,0.210408,0.600084,0.974967,0.47917,-1.23061,8.76448,
TD1976,0.060064,17.2285,3,0.5,0.208073,0.600083,0.976167,0.481065,-1.21279,8.67319,
TD1977,0.060136,21.7687,3,0.5,0.408163,0.6,0.814767,0.325714,-1.87483,10.4808,
TD1978,0.060005,20.0854,3,0.5,0.376601,0.60005,0.850933,0.34823,-1.70675,9.77404,
TD1979,0.059911,18.7222,3,0.5,0.351041,0.600047,0.8763,0.367423,-1.56354,9.18558,
TD1980,0.060079,17.6056,3,0.5,0.330106,0.600132,0.894833,0.383143,-1.44476,8.6941,
TD1981,0.059982,17.9051,3,0.5,0.447628,0.600119,0.7544,0.299612,-1.55357,8.58251,
TD1982,0.059955,21.7095,3,0.666667,0.192274,0.60007,0.916033,0.499563,-1.23859,10.9205,
TD1983,0.059948,21.3953,3,0.666667,0.189492,0.6,0.917167,0.501809,-1.21516,10.7699,
TD1984,0.059952,21.0938,3,0.666667,0.186821,0.600034,0.9182,0.503906,-1.19277,10.6252,
TD1985,0.059956,20.8005,3,0.666667,0.184224,0.5999,0.919233,0.505945,-1.17116,10.4843,
TD1986,0.05998,20.5221,3,0.666667,0.181758,0.599967,0.9202,0.507931,-1.15069,10.3508,
TD1987,0.060035,19.9903,3,0.666667,0.177048,0.600032,0.922067,0.511669,-1.11186,10.0951,
TD1988,0.060076,19.7394,3,0.666667,0.174825,0.599968,0.922933,0.51335,-1.09377,9.97425,
TD1989,0.059969,19.4976,3,0.666667,0.172684,0.6,0.923767,0.515071,-1.0763,9.85809,
TD1990,0.059933,19.0374,3,0.666667,0.168608,0.599939,0.925367,0.51824,-1.04323,9.63642,
TD1991,0.06,18.8182,3,0.666667,0.166667,0.6,0.9261,0.519848,-1.02758,9.53076,
TD1992,0.059925,18.6067,3,0.666667,0.164794,0.6,0.926833,0.521348,-1.01258,9.42876,
TD1993,0.059953,18.2058,3,0.666667,0.161243,0.599971,0.928233,0.524186,-0.984169,9.23541,
TD1994,0.060052,18.0157,3,0.666667,0.159559,0.600087,0.9289,0.525529,-0.970699,9.1436,
TD1995,0.060006,17.8295,3,0.666667,0.15791,0.600057,0.929533,0.526701,-0.957651,9.05369,
TD1996,0.059941,17.4757,3,0.666667,0.154777,0.599972,0.930733,0.529197,-0.933024,8.88279,
TD1997,0.060061,17.3077,3,0.666667,0.153289,0.600056,0.931333,0.530379,-0.921265,8.80156,
TD1998,0.060027,21.8281,3,0.666667,0.300136,0.6,0.8628,0.416098,-1.44066,10.8535,
TD1999,0.059995,21.2371,3,0.666667,0.29201,0.599947,0.867567,0.422352,-1.38784,10.5798,
TD2000,0.059964,20.6772,3,0.666667,0.284311,0.599897,0.8719,0.428018,-1.33859,10.3197,
TD2001,0.059965,20.1562,3,0.666667,0.277148,0.599899,0.875867,0.433359,-1.29277,10.0768,
TD2002,0.059966,19.6608,3,0.666667,0.270337,0.599902,0.8795,0.438683,-1.24994,9.84542,
TD2003,0.059995,19.1985,3,0.666667,0.263979,0.599952,0.882867,0.443485,-1.20998,9.62899,
TD2004,0.060023,18.7573,3,0.666667,0.257913,0.6,0.886,0.448066,-1.17233,9.42181,
TD2005,0.060064,18.3402,3,0.666667,0.252178,0.599954,0.8889,0.452545,-1.13686,9.22559,
TD2006,0.060103,17.9412,3,0.666667,0.246692,0.59991,0.8916,0.456605,-1.10361,9.03723,
TD2007,0.059947,17.567,3,0.666667,0.241546,0.600132,0.894133,0.460694,-1.07224,8.86056,
TD2008,0.060125,22.1321,3,0.666667,0.405754,0.599779,0.777767,0.340096,-1.61048,10.8093,
TD2009,0.059929,21.2766,3,0.666667,0.390071,0.6,0.7927,0.350709,-1.53333,10.4369,
TD2010,0.060089,20.4848,3,0.666667,0.375555,0.599863,0.805433,0.360874,-1.46057,10.0877,
TD2011,0.059947,19.7628,3,0.666667,0.362319,0.600132,0.8164,0.370553,-1.39361,9.76713,
TD2012,0.060134,19.09,3,0.666667,0.349984,0.600064,0.826,0.379255,-1.33089,9.46516,
TD2013,0.060018,18.4672,3,0.666667,0.338566,0.600185,0.834433,0.387504,-1.27301,9.18375,
TD2014,0.059928,17.8891,3,0.666667,0.327967,0.600179,0.8419,0.395349,-1.21944,8.92129,
TD2015,0.060133,17.3461,3,0.666667,0.318011,0.599884,0.848567,0.402718,-1.16941,8.67274,
TD2016,0.059918,22.2143,3,0.666667,0.196745,0.600072,0.914267,0.496155,-1.27652,11.1622,
TD2017,0.060025,21.8623,3,0.666667,0.193628,0.60007,0.9155,0.49868,-1.24996,10.9937,
TD2018,0.059955,21.5214,3,0.666667,0.190608,0.599896,0.9167,0.500953,-1.22457,10.8302,
TD2019,0.060079,21.1982,3,0.666667,0.187745,0.599932,0.917833,0.503158,-1.20055,10.6752,
TD2020,0.060013,20.5902,3,0.666667,0.182361,0.599967,0.919967,0.50746,-1.15567,10.3835,
TD2021,0.059987,20.3008,3,0.666667,0.179797,0.600033,0.920967,0.50948,-1.13452,10.2444,
TD2022,0.059981,20.0258,3,0.666667,0.177362,0.599968,0.921933,0.511448,-1.11448,10.1122,
TD2023,0.059975,19.7582,3,0.666667,0.174992,0.600064,0.922867,0.513204,-1.09497,9.98345,
TD2024,0.059978,19.5007,3,0.666667,0.172712,0.599937,0.923767,0.514995,-1.07646,9.85948,
TD2025,0.059991,19.2528,3,0.666667,0.170516,0.599907,0.9246,0.516819,-1.0586,9.74004,
TD2026,0.060051,18.7869,3,0.666667,0.166389,0.600061,0.926233,0.520042,-1.02526,9.51566,
TD2027,0.05994,18.565,3,0.666667,0.164425,0.6,0.927,0.521674,-1.00957,9.40867,
TD2028,0.059988,18.3511,3,0.666667,0.16253,0.60003,0.927733,0.523197,-0.994385,9.30541,
TD2029,0.059954,17.9428,3,0.666667,0.158914,0.599971,0.929133,0.526004,-0.965617,9.10835,
TD2030,0.060026,17.7505,3,0.666667,0.15721,0.599971,0.9298,0.527369,-0.952122,9.01558,
TD2031,0.059955,17.5622,3,0.666667,0.155543,0.599972,0.930433,0.528563,-0.939055,8.92463,
TD2032,0.059989,17.207,3,0.666667,0.152397,0.600028,0.931667,0.531034,-0.914242,8.75284,
TD2033,0.060054,21.4477,3,0.666667,0.294906,0.6,0.865867,0.420107,-1.4067,10.6775,
TD2034,0.059934,20.403,3,0.666667,0.280541,0.599847,0.874,0.430757,-1.31446,10.192,
TD2035,0.060109,19.8708,3,0.666667,0.273224,0.600099,0.878,0.436413,-1.26801,9.94362,
TD2036,0.060034,19.3658,3,0.666667,0.266279,0.600097,0.881667,0.441782,-1.2244,9.70734,
TD2037,0.059976,18.8902,3,0.666667,0.25974,0.6,0.885033,0.446753,-1.18371,9.48406,
TD2038,0.059935,18.4417,3,0.666667,0.253573,0.600046,0.888167,0.45136,-1.14569,9.27317,
TD2039,0.05991,18.018,3,0.666667,0.247748,0.6,0.8911,0.455856,-1.10991,9.07342,
TD2040,0.059899,17.6173,3,0.666667,0.242237,0.599868,0.8938,0.460031,-1.07664,8.88439,
TD2041,0.059901,17.2377,3,0.666667,0.237018,0.599871,0.896333,0.464124,-1.04503,8.70481,
TD2042,0.059868,20.8841,3,0.666667,0.382875,0.60007,0.799133,0.355726,-1.49739,10.2645,
TD2043,0.05993,19.1266,3,0.666667,0.350653,0.599936,0.825433,0.378706,-1.3344,9.48135,
TD2044,0.059958,17.8094,3,0.666667,0.326506,0.599881,0.842867,0.396557,-1.21223,8.88453,
TD2045,0.059958,17.8094,3,0.2,0.326506,0.599881,0.994267,0.354111,-2.03324,8.55595,
TD2046,0.060079,22.274,3,0.666667,0.197274,0.600072,0.914033,0.495696,-1.28103,11.1908,
TD2047,0.06006,21.7475,3,0.666667,0.192611,0.60007,0.9159,0.499387,-1.24146,10.9387,
TD2048,0.060081,21.0794,3,0.666667,0.186694,0.599966,0.918267,0.504073,-1.19179,10.6183,
TD2049,0.059963,20.7449,3,0.666667,0.183731,0.599967,0.919433,0.506431,-1.16703,10.4578,
TD2050,0.060013,20.4209,3,0.666667,0.180862,0.599967,0.920567,0.50855,-1.14337,10.302,
TD2051,0.060081,20.1134,3,0.666667,0.178138,0.6,0.921633,0.510769,-1.12081,10.1543,
TD2052,0.059987,19.8149,3,0.666667,0.175495,0.600032,0.922667,0.512763,-1.09923,10.0107,
TD2053,0.060072,19.5314,3,0.666667,0.172983,0.599937,0.923633,0.514861,-1.07863,9.87419,
TD2054,0.059957,18.9966,3,0.666667,0.168247,0.600031,0.9255,0.518507,-1.04023,9.6167,
TD2055,0.060066,18.7443,3,0.666667,0.166013,0.599909,0.926367,0.520374,-1.02234,9.49517,
TD2056,0.060042,18.5042,3,0.666667,0.163886,0.59997,0.9272,0.52205,-1.00521,9.37932,
TD2057,0.060018,18.2701,3,0.666667,0.161812,0.600029,0.928,0.523683,-0.988673,9.2664,
TD2058,0.060012,18.0471,3,0.666667,0.159837,0.600116,0.928767,0.525283,-0.972973,9.15882,
TD2059,0.060006,17.8295,3,0.666667,0.15791,0.600057,0.929533,0.526701,-0.957651,9.05369,
TD2060,0.060036,17.4218,3,0.666667,0.154299,0.600084,0.930933,0.529668,-0.929163,8.85678,
TD2061,0.060064,17.2285,3,0.666667,0.152587,0.600083,0.9316,0.531003,-0.9158,8.76335,
TD2062,0.060136,21.7687,3,0.666667,0.29932,0.6,0.8633,0.416599,-1.43537,10.8261,
TD2063,0.060005,20.0854,3,0.666667,0.276174,0.60005,0.8764,0.434095,-1.28672,10.0439,
TD2064,0.059911,18.7222,3,0.666667,0.25743,0.600047,0.886233,0.448397,-1.16944,9.4051,
TD2065,0.060079,17.6056,3,0.666667,0.242077,0.600132,0.8939,0.460387,-1.07548,8.87896,
TD2066,0.060093,19.9203,3,0.666667,0.365206,0.599934,0.814067,0.368526,-1.40837,9.83732,
TD2067,0.059982,17.9051,3,0.666667,0.32826,0.600119,0.841667,0.395106,-1.22113,8.92838,
TD2068,0.059955,21.7095,3,0.666667,0.227233,0.60007,0.9014,0.47212,-1.30274,10.886,
TD2069,0.059948,21.3953,3,0.666667,0.223945,0.6,0.902867,0.474591,-1.27752,10.7368,
TD2070,0.059952,21.0938,3,0.666667,0.220788,0.600034,0.904267,0.477072,-1.25357,10.5934,
TD2071,0.059956,20.8005,3,0.666667,0.217719,0.5999,0.9056,0.479317,-1.23045,10.4539,
TD2072,0.05998,20.5221,3,0.666667,0.214805,0.599967,0.906867,0.481659,-1.20853,10.3212,
TD2073,0.060035,19.9903,3,0.666667,0.209239,0.600032,0.909233,0.486078,-1.16707,10.0676,
TD2074,0.060076,19.7394,3,0.666667,0.206612,0.599968,0.910367,0.48808,-1.14765,9.94787,
TD2075,0.059969,19.4976,3,0.666667,0.204082,0.6,0.911433,0.49011,-1.12904,9.83234,
TD2076,0.059933,19.0374,3,0.666667,0.199264,0.599939,0.913467,0.493869,-1.09381,9.61235,
TD2077,0.06,18.8182,3,0.666667,0.19697,0.6,0.914433,0.495606,-1.07712,9.50742,
TD2078,0.059925,18.6067,3,0.666667,0.194757,0.6,0.915333,0.497378,-1.06097,9.40614,
TD2079,0.059953,18.2058,3,0.666667,0.19056,0.599971,0.9171,0.500733,-1.03078,9.21401,
TD2080,0.060052,18.0157,3,0.666667,0.18857,0.600087,0.9179,0.502321,-1.01654,9.12286,
TD2081,0.060006,17.8295,3,0.666667,0.186621,0.600057,0.9187,0.503876,-1.00258,9.03359,
TD2082,0.059941,17.4757,3,0.666667,0.182918,0.599972,0.920233,0.506684,-0.976361,8.86366,
TD2083,0.060061,17.3077,3,0.666667,0.181159,0.600056,0.920967,0.508082,-0.963907,8.78303,
TD2084,0.060027,21.8281,3,0.666667,0.354707,0.6,0.824167,0.375989,-1.52715,10.7662,
TD2085,0.059995,21.2371,3,0.666667,0.345102,0.599947,0.831367,0.382798,-1.47253,10.5001,
TD2086,0.059964,20.6772,3,0.666667,0.336004,0.599897,0.837833,0.389248,-1.42078,10.2466,
TD2087,0.059965,20.1562,3,0.666667,0.327538,0.599899,0.8437,0.395566,-1.37264,10.0096,
TD2088,0.059966,19.6608,3,0.666667,0.319489,0.599902,0.849067,0.401573,-1.32735,9.78324,
TD2089,0.059995,19.1985,3,0.666667,0.311975,0.599952,0.853933,0.407247,-1.2851,9.57115,
TD2090,0.060023,18.7573,3,0.666667,0.304807,0.6,0.858433,0.412427,-1.24502,9.36811,
TD2091,0.060064,18.3402,3,0.666667,0.298028,0.599954,0.862567,0.417698,-1.20724,9.17561,
TD2092,0.060103,17.9412,3,0.666667,0.291545,0.59991,0.8664,0.422292,-1.17156,8.99058,
TD2093,0.059947,17.567,3,0.666667,0.285463,0.600132,0.869933,0.427097,-1.13834,8.81686,
TD2094,0.060125,22.1321,3,0.666667,0.479528,0.599779,0.6858,0.292143,-1.63298,10.6245,
TD2095,0.059929,21.2766,3,0.666667,0.460993,0.6,0.711367,0.303546,-1.57518,10.2762,
TD2096,0.060089,20.4848,3,0.666667,0.443837,0.599863,0.7328,0.314783,-1.51485,9.94708,
TD2097,0.059947,19.7628,3,0.666667,0.428195,0.600132,0.750967,0.325099,-1.45553,9.64295,
TD2098,0.060134,19.09,3,0.666667,0.413618,0.600064,0.766533,0.334712,-1.39739,9.35539,
TD2099,0.060018,18.4672,3,0.666667,0.400123,0.600185,0.78,0.344106,-1.34195,9.08587,
TD2100,0.059928,17.8891,3,0.666667,0.387597,0.600179,0.791767,0.352713,-1.28921,8.83333,
TD2101,0.060133,17.3461,3,0.666667,0.375831,0.599884,0.802133,0.361087,-1.23909,8.59352,
TD2102,0.059918,22.2143,3,0.666667,0.232517,0.600072,0.899067,0.467895,-1.34323,11.1254,
TD2103,0.060025,21.8623,3,0.666667,0.228833,0.60007,0.9007,0.470868,-1.31491,10.9586,
TD2104,0.059955,21.5214,3,0.666667,0.225264,0.599896,0.902267,0.473575,-1.28764,10.7966,
TD2105,0.060079,21.1982,3,0.666667,0.221881,0.599932,0.903767,0.47619,-1.26199,10.6429,
TD2106,0.060013,20.5902,3,0.666667,0.215517,0.599967,0.906567,0.481267,-1.21386,10.3538,
TD2107,0.059987,20.3008,3,0.666667,0.212488,0.600033,0.907867,0.483491,-1.19124,10.2158,
TD2108,0.059981,20.0258,3,0.666667,0.20961,0.599968,0.9091,0.485811,-1.16978,10.0846,
TD2109,0.059975,19.7582,3,0.666667,0.206809,0.600064,0.9103,0.488069,-1.14906,9.95689,
TD2110,0.059978,19.5007,3,0.666667,0.204114,0.599937,0.911433,0.49003,-1.12922,9.83388,
TD2111,0.059991,19.2528,3,0.666667,0.201519,0.599907,0.9125,0.492017,-1.11021,9.71539,
TD2112,0.060051,18.7869,3,0.666667,0.196642,0.600061,0.914567,0.495992,-1.07457,9.49251,
TD2113,0.05994,18.565,3,0.666667,0.19432,0.6,0.915533,0.497758,-1.05785,9.38625,
TD2114,0.059988,18.3511,3,0.666667,0.19208,0.60003,0.916467,0.499557,-1.04167,9.28369,
TD2115,0.059954,17.9428,3,0.666667,0.187807,0.599971,0.918233,0.502889,-1.01112,9.08784,
TD2116,0.060026,17.7505,3,0.666667,0.185794,0.599971,0.919067,0.504502,-0.996713,8.99557,
TD2117,0.059955,17.5622,3,0.666667,0.183824,0.599972,0.919867,0.505939,-0.982749,8.90526,
TD2118,0.059989,17.207,3,0.666667,0.180105,0.600028,0.9214,0.508867,-0.956498,8.73455,
TD2119,0.060054,21.4477,3,0.666667,0.348525,0.6,0.828833,0.380429,-1.49196,10.5952,
TD2120,0.059934,20.403,3,0.666667,0.331548,0.599847,0.840967,0.392757,-1.39556,10.1219,
TD2121,0.060109,19.8708,3,0.666667,0.322901,0.600099,0.846833,0.399155,-1.3465,9.87953,
TD2122,0.060034,19.3658,3,0.666667,0.314694,0.600097,0.8522,0.405229,-1.30041,9.64803,
TD2123,0.059976,18.8902,3,0.666667,0.306966,0.6,0.857067,0.410862,-1.25714,9.42928,
TD2124,0.059935,18.4417,3,0.666667,0.299677,0.600046,0.861533,0.416321,-1.21646,9.22222,
TD2125,0.05991,18.018,3,0.666667,0.292793,0.6,0.865633,0.421396,-1.1786,9.02613,
TD2126,0.059899,17.6173,3,0.666667,0.286281,0.599868,0.869433,0.426338,-1.14292,8.84012,
TD2127,0.059901,17.2377,3,0.666667,0.280112,0.599871,0.872967,0.430942,-1.10924,8.66343,
TD2128,0.059868,20.8841,3,0.666667,0.452489,0.60007,0.722267,0.309085,-1.54612,10.1138,
TD2129,0.05993,19.1266,3,0.666667,0.414409,0.599936,0.765633,0.334077,-1.4007,9.37074,
TD2130,0.059958,17.8094,3,0.666667,0.385871,0.599881,0.793267,0.353814,-1.28198,8.79816,
TD2131,0.060079,22.274,3,0.666667,0.233142,0.600072,0.898767,0.46736,-1.3481,11.1537,
TD2132,0.06006,21.7475,3,0.666667,0.227631,0.60007,0.901233,0.471721,-1.30573,10.904,
TD2133,0.060081,21.0794,3,0.666667,0.220638,0.599966,0.904333,0.477088,-1.25255,10.5866,
TD2134,0.059963,20.7449,3,0.666667,0.217137,0.599967,0.905867,0.479873,-1.22616,10.4274,
TD2135,0.060013,20.4209,3,0.666667,0.213745,0.599967,0.9073,0.482572,-1.20059,10.2729,
TD2136,0.060081,20.1134,3,0.666667,0.210526,0.6,0.9087,0.485182,-1.17668,10.1263,
TD2137,0.059987,19.8149,3,0.666667,0.207403,0.600032,0.910033,0.487556,-1.15348,9.98389,
TD2138,0.060072,19.5314,3,0.666667,0.204435,0.599937,0.9113,0.489857,-1.13162,9.84856,
TD2139,0.059957,18.9966,3,0.666667,0.198838,0.600031,0.913633,0.494188,-1.0907,9.59284,
TD2140,0.060066,18.7443,3,0.666667,0.196197,0.599909,0.914733,0.496227,-1.07139,9.47208,
TD2141,0.060042,18.5042,3,0.666667,0.193683,0.59997,0.9158,0.498361,-1.05319,9.35712,
TD2142,0.060018,18.2701,3,0.666667,0.191233,0.600029,0.9168,0.500147,-1.0356,9.24493,
TD2143,0.060012,18.0471,3,0.666667,0.188899,0.600116,0.917767,0.502034,-1.01889,9.13804,
TD2144,0.060006,17.8295,3,0.666667,0.186621,0.600057,0.9187,0.503876,-1.00258,9.03359,
TD2145,0.060036,17.4218,3,0.666667,0.182354,0.600084,0.920467,0.507224,-0.972226,8.83784,
TD2146,0.060064,17.2285,3,0.666667,0.18033,0.600083,0.9213,0.508808,-0.957969,8.7449,
TD2147,0.060079,22.274,3,0.2,0.197274,0.600072,1.10923,0.473099,-2.19046,10.9674,
TD2148,0.06006,21.7475,3,0.2,0.192611,0.60007,1.1122,0.4775,-2.1266,10.7244,
TD2149,0.060081,21.0794,3,0.2,0.186694,0.599966,1.1159,0.482858,-2.0465,10.415,
TD2150,0.059963,20.7449,3,0.2,0.183731,0.599967,1.11773,0.485552,-2.00651,10.2599,
TD2151,0.060013,20.4209,3,0.2,0.180862,0.599967,1.1195,0.488162,-1.96827,10.1093,
TD2152,0.060081,20.1134,3,0.2,0.178138,0.6,1.12117,0.490688,-1.93198,9.96632,
TD2153,0.059987,19.8149,3,0.2,0.175495,0.600032,1.12277,0.49314,-1.8971,9.82738,
TD2154,0.060072,19.5314,3,0.2,0.172983,0.599937,1.1243,0.495361,-1.86397,9.69524,
TD2155,0.059957,18.9966,3,0.2,0.168247,0.600031,1.12717,0.499694,-1.80208,9.4454,
TD2156,0.060066,18.7443,3,0.2,0.166013,0.599909,1.12853,0.501811,-1.77317,9.3275,
TD2157,0.060042,18.5042,3,0.2,0.163886,0.59997,1.1298,0.503725,-1.74553,9.21514,
TD2158,0.060018,18.2701,3,0.2,0.161812,0.600029,1.13107,0.50559,-1.71889,9.10533,
TD2159,0.060012,18.0471,3,0.2,0.159837,0.600116,1.13223,0.507556,-1.69369,9.00087,
TD2160,0.060006,17.8295,3,0.2,0.15791,0.600057,1.1334,0.509187,-1.66911,8.89865,
TD2161,0.060036,17.4218,3,0.2,0.154299,0.600084,1.13557,0.512554,-1.62323,8.70711,
TD2162,0.060064,17.2285,3,0.2,0.152587,0.600083,1.1366,0.51408,-1.60161,8.61617,
TD2163,0.060136,21.7687,3,0.666667,0.353741,0.6,0.8249,0.376599,-1.52163,10.7396,
TD2164,0.060005,20.0854,3,0.666667,0.326387,0.60005,0.8445,0.396435,-1.36631,9.9774,
TD2165,0.059911,18.7222,3,0.666667,0.304236,0.600047,0.858767,0.412825,-1.24175,9.35198,
TD2166,0.060079,17.6056,3,0.666667,0.286092,0.600132,0.869567,0.426496,-1.14173,8.83473,
TD2167,0.060093,19.9203,3,0.666667,0.431607,0.599934,0.7471,0.322709,-1.46879,9.70983,
TD2168,0.059982,17.9051,3,0.666667,0.387944,0.600119,0.7914,0.352432,-1.29066,8.84005,
TD2169,0.059955,21.7095,3,0.666667,0.262192,0.60007,0.884433,0.444852,-1.3662,10.8462,
TD2170,0.059948,21.3953,3,0.666667,0.258398,0.6,0.886333,0.447717,-1.33953,10.6987,
TD2171,0.059952,21.0938,3,0.666667,0.254755,0.600034,0.888167,0.450577,-1.31403,10.5569,
TD2172,0.059956,20.8005,3,0.666667,0.251214,0.5999,0.8899,0.45319,-1.28957,10.4189,
TD2173,0.05998,20.5221,3,0.666667,0.247852,0.599967,0.891533,0.455882,-1.26619,10.2877,
TD2174,0.060035,19.9903,3,0.666667,0.241429,0.600032,0.8946,0.460808,-1.22228,10.0364,
TD2175,0.060076,19.7394,3,0.666667,0.238398,0.599968,0.896033,0.463128,-1.20153,9.91783,
TD2176,0.059969,19.4976,3,0.666667,0.235479,0.6,0.8974,0.465463,-1.18179,9.8033,
TD2177,0.059933,19.0374,3,0.666667,0.22992,0.599939,0.9,0.469804,-1.14439,9.58522,
TD2178,0.06,18.8182,3,0.666667,0.227273,0.6,0.9012,0.471818,-1.12667,9.48121,
TD2179,0.059925,18.6067,3,0.666667,0.224719,0.6,0.902367,0.473708,-1.10966,9.38067,
TD2180,0.059953,18.2058,3,0.666667,0.219877,0.599971,0.904567,0.477573,-1.07754,9.19012,
TD2181,0.060052,18.0157,3,0.666667,0.217581,0.600087,0.9056,0.479402,-1.06237,9.09965,
TD2182,0.060006,17.8295,3,0.666667,0.215332,0.600057,0.9066,0.481051,-1.04766,9.01091,
TD2183,0.059941,17.4757,3,0.666667,0.21106,0.599972,0.908467,0.484452,-1.01984,8.84227,
TD2184,0.060061,17.3077,3,0.666667,0.20903,0.600056,0.909367,0.486065,-1.00669,8.76212,
TD2185,0.060027,21.8281,3,0.666667,0.409277,0.6,0.773933,0.337517,-1.59154,10.6581,
TD2186,0.059995,21.2371,3,0.666667,0.398195,0.599947,0.784767,0.345102,-1.53862,10.4019,
TD2187,0.059964,20.6772,3,0.666667,0.387697,0.599897,0.7944,0.352287,-1.48798,10.1569,
TD2188,0.059965,20.1562,3,0.666667,0.377929,0.599899,0.803067,0.359284,-1.43991,9.92744,
TD2189,0.059966,19.6608,3,0.666667,0.368641,0.599902,0.810867,0.365938,-1.3942,9.70754,
