CLUSTER,3
INPUT,6
HIDDEN1,5
OUTPUT,4
LearningRate,0.25
Convergence,0.01
MaxTraining,10000000
DataDescriptionBegin
Input5,Base Distance For Rake Angle Measurement
Input7,Wheel Diameter
Input8,Profile Angle
Input11,Rake Angle
Input12,Circular Land
Input13,Small Core Diameter
Output0,Wheel Setting Angle
Output1,Minimum Wheel Width
Output2,Wheel Displacement
Output3,Distance Between Axes
DataDescriptionEnd
TrainingSetBegin,Input5,Input7,Input8,Input11,Input12,Input13,Output0,Output1,Output2,Output3,
TD14313,0.060008,15.5269,4.41176,1.05882,0.187523,0.549944,1.177,0.511814,-0.0005,8.03851,
TD14314,0.059955,15.4171,4.41176,1.05882,0.186197,0.550025,1.17829,0.51291,0.002234,7.98349,
TD14315,0.059983,15.2038,4.41176,1.05882,0.183621,0.550006,1.18071,0.514873,0.007467,7.87685,
TD14316,0.060015,15.2905,5.29412,0.588235,0.248471,0.574924,1.13059,0.460245,-0.434442,7.85646,
TD14317,0.060015,15.2905,5,0.823529,0.210245,0.574924,1.14329,0.504587,-0.230696,7.91189,
TD14318,0.059991,15.5015,5,0.470588,0.186018,0.599907,1.27465,0.52302,-0.239033,8.03255,
TD14319,0.060074,15.6037,4.70588,0.470588,0.25356,0.599961,1.27812,0.448605,-0.231324,8.08504,
TD14320,0.059939,15.3198,4.70588,0.470588,0.248947,0.599962,1.28288,0.4527,-0.218307,7.94466,
TD14321,0.059939,15.3198,5.29412,0.823529,0.248947,0.599962,1.046,0.47702,-0.305439,7.91785,
TD14322,0.059964,15.5079,4.41176,0.823529,0.361851,0.599897,1.11129,0.36366,-0.217627,8.03489,
TD14323,0.06,15.3846,4.11765,0.941176,0.288462,0.6,1.16888,0.417308,0.040577,7.99173,
TD14324,0.060074,15.6037,5.29412,0.470588,0.273064,0.625122,1.13453,0.44685,-0.393993,8.05442,
TD14325,0.059939,15.3198,5.29412,0.470588,0.268097,0.625048,1.13971,0.45136,-0.381272,7.91593,
TD14326,0.059964,15.5079,5,0.941176,0.310158,0.624968,1.01259,0.429051,-0.226157,8.0429,
TD14327,0.060074,15.6037,4.41176,0.470588,0.234055,0.650088,1.27377,0.474937,0.072167,8.12522,
TD14328,0.059939,15.3198,4.41176,0.470588,0.229797,0.649943,1.27688,0.478552,0.080429,7.98296,
TD14329,0.060074,15.6037,4.41176,0.588235,0.273064,0.650088,1.21988,0.440999,0.017944,8.12678,
TD14330,0.059939,15.3198,4.41176,0.588235,0.268097,0.649943,1.22341,0.445423,0.027959,7.98468,
TD14331,0.060008,15.5269,4.5,0.9,0.150019,0.450056,1.04865,0.539942,-0.592574,7.86111,
TD14332,0.059955,15.4171,4.5,0.9,0.148957,0.449975,1.04975,0.540715,-0.587388,7.80797,
TD14333,0.059983,15.2038,4.5,0.9,0.146897,0.449994,1.0519,0.542294,-0.577304,7.70462,
TD14334,0.059991,15.5015,4.25,0.8,0.201519,0.474965,1.10615,0.489537,-0.57774,7.87986,
TD14335,0.060015,15.2905,4.25,0.7,0.191131,0.5,1.1546,0.498471,-0.549312,7.80485,
TD14336,0.06,15.3846,4.25,0.8,0.269231,0.5,1.03275,0.438654,-0.586346,7.81558,
TD14337,0.059991,15.5015,3.75,0.8,0.170516,0.525035,1.2101,0.514339,-0.135328,8.00837,
TD14338,0.060074,15.6037,3.5,0.8,0.21455,0.525063,1.2236,0.461673,-0.072167,8.063,
TD14339,0.059939,15.3198,3.5,0.8,0.210647,0.525086,1.22675,0.464764,-0.060322,7.92149,
TD14340,0.059957,15.2952,4.25,0.8,0.214133,0.524931,1.08715,0.491741,-0.451667,7.84246,
TD14341,0.060074,15.6037,3.75,0.9,0.273064,0.525063,1.1063,0.432807,-0.294129,8.03706,
TD14342,0.059939,15.3198,3.75,0.9,0.268097,0.525086,1.11075,0.436614,-0.279012,7.89774,
TD14343,0.060074,15.6037,4.25,0.5,0.21455,0.550029,1.20245,0.478642,-0.559001,7.99317,
TD14344,0.059939,15.3198,4.25,0.5,0.210647,0.549981,1.2065,0.482191,-0.542512,7.85542,
TD14345,0.059991,15.5015,4.25,0.6,0.186018,0.549992,1.1817,0.513099,-0.450628,7.96931,
TD14346,0.059991,15.5015,4,0.6,0.217021,0.549992,1.2119,0.476825,-0.374051,7.98884,
TD14347,0.060015,15.2905,4.5,0.7,0.286697,0.550076,0.9886,0.430428,-0.603211,7.77733,
TD14348,0.060074,15.6037,3.75,0.3,0.21455,0.574995,1.37295,0.457382,-0.244783,8.07724,
TD14349,0.059939,15.3198,3.75,0.3,0.210647,0.575067,1.37645,0.461126,-0.228648,7.93681,
TD14350,0.059957,15.2952,3.5,0.4,0.214133,0.574946,1.35715,0.45182,-0.002141,7.93515,
TD14351,0.059991,15.5015,4.25,0.5,0.232522,0.57495,1.17735,0.470005,-0.498527,7.96931,
TD14352,0.060074,15.6037,3.5,0.3,0.273064,0.599961,1.3478,0.397698,-0.105325,8.09947,
TD14353,0.059939,15.3198,3.5,0.3,0.268097,0.599962,1.3516,0.402336,-0.086557,7.95825,
TD14354,0.059957,15.2952,4.5,0.4,0.168247,0.600031,1.1945,0.540073,-0.486387,7.8836,
TD14355,0.059933,15.328,4.25,0.4,0.199264,0.599939,1.2277,0.505978,-0.400215,7.92305,
TD14356,0.059991,15.5015,4.25,0.8,0.186018,0.599907,1.077,0.531235,-0.237793,8.03255,
TD14357,0.06,15.3846,4.5,0.8,0.269231,0.6,0.9758,0.459423,-0.432115,7.92,
TD14358,0.059991,15.5015,4.5,0.3,0.217021,0.625019,1.18785,0.494497,-0.531235,7.98729,
TD14359,0.059991,15.5015,4.25,0.4,0.217021,0.625019,1.19855,0.496047,-0.351263,8.03069,
TD14360,0.06,15.3846,4.25,0.6,0.269231,0.625,1.0931,0.453654,-0.355962,7.965,
TD14361,0.059991,15.5015,4.5,0.8,0.232522,0.625019,0.99715,0.494652,-0.345218,8.01953,
TD14362,0.05997,15.6148,4.25,0.6,0.188584,0.649987,1.1178,0.533442,-0.179532,8.12296,
TD14363,0.060054,15.3789,4.25,0.6,0.185736,0.64995,1.1196,0.535909,-0.17162,8.0057,
TD14364,0.060044,15.1574,4.25,0.6,0.183061,0.649988,1.12135,0.538199,-0.164144,7.89565,
TD14365,0.059991,15.5015,4.09091,0.727273,0.186018,0.474965,1.03591,0.503488,-0.779569,7.80019,
TD14366,0.059933,15.328,3.63636,0.818182,0.183936,0.475015,1.12132,0.503066,-0.500307,7.83538,
TD14367,0.059991,15.5015,3.86364,0.454545,0.155015,0.499922,1.25086,0.512169,-0.803906,7.86576,
TD14368,0.06,15.3846,3.63636,0.727273,0.230769,0.5,1.11823,0.461346,-0.568846,7.85712,
TD14369,0.059957,15.2952,3.40909,0.454545,0.198838,0.524931,1.30818,0.462527,-0.42903,7.87519,
TD14370,0.05997,15.6148,3.63636,0.545455,0.138295,0.525019,1.25209,0.540986,-0.417903,8.03432,
TD14371,0.060054,15.3789,3.63636,0.545455,0.136206,0.525012,1.254,0.542719,-0.406389,7.91791,
TD14372,0.05997,15.6148,3.86364,0.545455,0.150867,0.525019,1.19627,0.535454,-0.611516,7.98567,
TD14373,0.060054,15.3789,3.86364,0.545455,0.148588,0.525012,1.19836,0.537395,-0.598192,7.8706,
TD14374,0.060078,15.6556,3.40909,0.636364,0.254403,0.549902,1.17082,0.437182,-0.359295,8.0728,
TD14375,0.06,15.3846,3.40909,0.636364,0.25,0.55,1.17427,0.440769,-0.341731,7.94,
TD14376,0.059991,15.5015,4.09091,0.727273,0.201519,0.549992,1.01859,0.507208,-0.592001,7.91753,
TD14377,0.060008,15.5269,4.09091,0.818182,0.137517,0.549944,1.02186,0.567696,-0.467683,7.97175,
TD14378,0.059955,15.4171,4.09091,0.818182,0.136544,0.550025,1.02255,0.56852,-0.462885,7.91795,
TD14379,0.059983,15.2038,4.09091,0.818182,0.134655,0.550006,1.02391,0.56996,-0.453789,7.81332,
TD14380,0.060074,15.6037,3.63636,0.454545,0.21455,0.574995,1.21805,0.477667,-0.436513,8.04876,
TD14381,0.059939,15.3198,3.63636,0.454545,0.210647,0.575067,1.22114,0.481233,-0.419188,7.90942,
TD14382,0.059933,15.328,3.63636,0.727273,0.199264,0.574954,1.10914,0.505058,-0.267167,7.93286,
TD14383,0.060008,15.5269,3.40909,0.363636,0.150019,0.59995,1.293,0.534567,-0.014127,8.06338,
TD14384,0.059955,15.4171,3.40909,0.363636,0.148957,0.60005,1.29377,0.535501,-0.010427,8.00857,
TD14385,0.059983,15.2038,3.40909,0.363636,0.146897,0.599951,1.29532,0.537397,-0.00355,7.90195,
TD14386,0.060008,15.5269,3.40909,0.363636,0.175022,0.59995,1.28704,0.509689,-0.073759,8.06238,
TD14387,0.059955,15.4171,3.40909,0.363636,0.173784,0.60005,1.28791,0.510924,-0.069265,8.0077,
TD14388,0.059983,15.2038,3.40909,0.363636,0.17138,0.599951,1.28959,0.513037,-0.06084,7.90121,
TD14389,0.059957,15.2952,4.09091,0.363636,0.214133,0.600031,1.14359,0.48914,-0.687978,7.83099,
TD14390,0.059933,15.328,3.40909,0.636364,0.183936,0.599939,1.16577,0.510116,-0.026058,7.96383,
TD14391,0.060074,15.6037,3.86364,0.454545,0.234055,0.625122,1.13305,0.479033,-0.447435,8.06573,
TD14392,0.059939,15.3198,3.86364,0.454545,0.229797,0.625048,1.13591,0.482765,-0.431444,7.92666,
TD14393,0.059957,15.2952,3.40909,0.454545,0.214133,0.650046,1.18532,0.487305,0.032426,7.97232,
TD14394,0.05997,15.6148,3.2,0.32,0.188584,0.449962,1.2868,0.406336,-1.53231,7.67853,
TD14395,0.060054,15.3789,3.2,0.32,0.185736,0.449975,1.29128,0.409609,-1.50248,7.57244,
TD14396,0.059991,15.5015,3.4,0.48,0.201519,0.474965,1.13264,0.457758,-1.1933,7.70346,
TD14397,0.059957,15.2952,3.4,0.32,0.183542,0.5,1.22708,0.462374,-1.26843,7.62649,
TD14398,0.059991,15.5015,3.4,0.32,0.217021,0.499922,1.18856,0.427996,-1.35746,7.66982,
TD14399,0.060005,15.494,3.4,0.32,0.174651,0.5,1.23588,0.471682,-1.26335,7.73565,
TD14400,0.06001,15.3675,3.4,0.32,0.173224,0.5,1.23748,0.47315,-1.25019,7.67669,
TD14401,0.060074,15.6037,3.2,0.4,0.234055,0.500098,1.19904,0.419544,-1.1297,7.83031,
TD14402,0.059939,15.3198,3.2,0.4,0.229797,0.5,1.20396,0.423401,-1.09881,7.69897,
TD14403,0.05997,15.6148,2.8,0.56,0.16344,0.5,1.25556,0.482022,-0.259618,8.04702,
TD14404,0.060054,15.3789,2.8,0.56,0.160971,0.5,1.25736,0.484027,-0.246038,7.93004,
TD14405,0.059991,15.5015,3.4,0.32,0.170516,0.525035,1.23204,0.490622,-1.09285,7.81832,
TD14406,0.059957,15.2952,3,0.32,0.168247,0.524931,1.3336,0.475528,-0.606608,7.86005,
TD14407,0.060074,15.6037,3.2,0.4,0.273064,0.525063,1.1566,0.396333,-1.07997,7.8465,
TD14408,0.059939,15.3198,3.2,0.4,0.268097,0.525086,1.1624,0.400613,-1.04826,7.7162,
TD14409,0.05997,15.6148,3.4,0.64,0.138295,0.525019,1.0946,0.548278,-0.665577,7.97787,
TD14410,0.060054,15.3789,3.4,0.64,0.136206,0.525012,1.09608,0.550025,-0.651436,7.86293,
TD14411,0.059957,15.2952,3.4,0.64,0.229428,0.524931,1.037,0.468033,-0.805139,7.75589,
TD14412,0.060015,15.2905,3.4,0.32,0.210245,0.550076,1.19156,0.462729,-1.02332,7.73509,
TD14413,0.05997,15.6148,3.4,0.48,0.138295,0.550038,1.15916,0.546015,-0.705808,7.99132,
TD14414,0.060054,15.3789,3.4,0.48,0.136206,0.550025,1.16072,0.547796,-0.690688,7.8763,
TD14415,0.059991,15.5015,3.2,0.72,0.170516,0.549992,1.0754,0.52116,-0.400558,7.99132,
TD14416,0.060074,15.6037,3.4,0.32,0.234055,0.574995,1.16472,0.450361,-0.9567,7.92354,
TD14417,0.059939,15.3198,3.4,0.32,0.229797,0.575067,1.16836,0.454232,-0.930295,7.78935,
TD14418,0.059933,15.328,3.6,0.32,0.214592,0.574954,1.12172,0.47149,-1.05043,7.73069,
TD14419,0.059991,15.5015,3.2,0.56,0.201519,0.57495,1.12188,0.491242,-0.47171,7.99473,
TD14420,0.060074,15.6037,2.8,0.64,0.234055,0.574995,1.13472,0.44529,-0.091867,8.08777,
TD14421,0.059939,15.3198,2.8,0.64,0.229797,0.575067,1.13676,0.448679,-0.076599,7.94619,
TD14422,0.060015,15.2905,3.4,0.24,0.267584,0.625,1.15884,0.42909,-0.830466,7.83123,
TD14423,0.060074,15.6037,3,0.32,0.273064,0.625122,1.20128,0.415838,-0.363956,8.09245,
TD14424,0.059939,15.3198,3,0.32,0.268097,0.625048,1.20404,0.420146,-0.340483,7.95308,
TD14425,0.060015,15.2905,3.2,0.4,0.210245,0.625,1.15888,0.48643,-0.36831,7.9331,
TD14426,0.059957,15.2952,3.6,0.56,0.168247,0.624962,1.03168,0.536861,-0.570817,7.88452,
TD14427,0.060008,15.5269,3.2,0.56,0.175022,0.624953,1.10096,0.522565,-0.229029,8.06551,
TD14428,0.059955,15.4171,3.2,0.56,0.173784,0.625,1.10156,0.523709,-0.224181,8.01092,
TD14429,0.059983,15.2038,3.2,0.56,0.17138,0.625046,1.10276,0.525646,-0.215081,7.90501,
TD14430,0.059933,15.328,2.8,0.64,0.199264,0.624923,1.10272,0.479767,0.168761,7.97072,
TD14431,0.060008,15.5269,3.6,0.32,0.150019,0.649956,1.12196,0.554944,-0.615202,8.01588,
TD14432,0.059955,15.4171,3.6,0.32,0.148957,0.650074,1.12256,0.555859,-0.608863,7.96202,
TD14433,0.059983,15.2038,3.6,0.32,0.146897,0.650018,1.12376,0.557718,-0.596646,7.85763,
TD14434,0.059991,15.5015,3.4,0.72,0.170516,0.649977,0.9978,0.535731,-0.273291,8.05767,
TD14435,0.060028,15.5111,3.14815,0.222074,0.186288,0.450287,1.20622,0.38421,-2.1109,7.30914,
TD14436,0.059933,15.328,3.14815,0.222222,0.183936,0.450031,1.21022,0.387032,-2.08584,7.23161,
TD14437,0.059957,15.2952,3.14815,0.296296,0.168247,0.474916,1.21511,0.45442,-1.65678,7.48302,
TD14438,0.060015,15.2905,3.14815,0.518519,0.210245,0.474962,1.06826,0.456613,-1.27236,7.56709,
TD14439,0.059933,15.328,3.33333,0.666667,0.22992,0.475015,0.921593,0.462446,-1.13765,7.55687,
TD14440,0.059991,15.5015,2.96296,0.666667,0.155015,0.499922,1.08919,0.519609,-0.690126,7.9149,
TD14441,0.059933,15.328,2.77778,0.592593,0.183936,0.524985,1.14137,0.484825,-0.494482,7.88673,
TD14442,0.060005,15.494,3.33333,0.296296,0.137226,0.550025,1.16296,0.530689,-1.26422,7.77258,
TD14443,0.06001,15.3675,3.33333,0.296296,0.136105,0.549988,1.16385,0.531799,-1.25204,7.71282,
TD14444,0.059991,15.5015,3.14815,0.444444,0.201519,0.57495,1.09859,0.485971,-0.877693,7.90374,
TD14445,0.05997,15.6148,2.77778,0.518519,0.138295,0.575057,1.15796,0.529796,-0.19047,8.08939,
TD14446,0.060054,15.3789,2.77778,0.518519,0.136206,0.575037,1.15907,0.531451,-0.180287,7.97189,
TD14447,0.059934,15.3022,3.14815,0.592593,0.306044,0.574853,0.966333,0.408059,-0.907677,7.74726,
TD14448,0.059991,15.5015,3.14815,0.444444,0.170516,0.625019,1.09037,0.523485,-0.581925,8.00418,
TD14449,0.060078,15.6556,2.96296,0.518519,0.254403,0.625049,1.06418,0.447162,-0.505675,8.09374,
TD14450,0.06,15.3846,2.96296,0.518519,0.25,0.625,1.0663,0.450577,-0.485577,7.96135,
TD14451,0.060078,15.6556,2.59259,0.592593,0.293542,0.625049,1.07541,0.398434,-0.118982,8.13777,
TD14452,0.06,15.3846,2.59259,0.592593,0.288462,0.625,1.0773,0.402308,-0.1,8.00308,
TD14453,0.059933,15.328,2.83333,0.4,0.15328,0.5,1.11957,0.495402,-1.50291,7.6053,
TD14454,0.060074,15.6037,2.66667,0.466667,0.25356,0.500098,1.06307,0.413692,-1.45504,7.73006,
TD14455,0.059939,15.3198,2.66667,0.466667,0.248947,0.5,1.06747,0.417273,-1.41746,7.60264,
TD14456,0.060074,15.6037,2.5,0.466667,0.21455,0.525063,1.139,0.442559,-0.931344,7.95455,
TD14457,0.059939,15.3198,2.5,0.466667,0.210647,0.525086,1.1415,0.445615,-0.899847,7.81865,
TD14458,0.060074,15.6037,2.33333,0.533333,0.195046,0.525063,1.1463,0.451921,-0.455237,8.03862,
TD14459,0.059939,15.3198,2.33333,0.533333,0.191498,0.525086,1.14803,0.454615,-0.431635,7.89908,
TD14460,0.059991,15.5015,2.33333,0.6,0.217021,0.525035,1.10427,0.440552,-0.466594,7.98357,
TD14461,0.059991,15.5015,2.5,0.2,0.201519,0.57495,1.26087,0.439312,-0.89335,7.96001,
TD14462,0.05997,15.6148,2.5,0.6,0.150867,0.575057,1.07067,0.510938,-0.292809,8.0826,
TD14463,0.060054,15.3789,2.5,0.6,0.148588,0.575037,1.0716,0.512754,-0.280461,7.96545,
TD14464,0.059991,15.5015,2.83333,0.333333,0.217021,0.599907,1.0918,0.461324,-1.14912,7.86638,
TD14465,0.060015,15.2905,2.5,0.533333,0.229358,0.599962,1.0697,0.448394,-0.42909,7.91839,
TD14466,0.05997,15.6148,2.83333,0.533333,0.176012,0.600075,1.02087,0.506538,-0.808524,8.00251,
TD14467,0.060054,15.3789,2.83333,0.533333,0.173353,0.60005,1.02203,0.508668,-0.790243,7.88819,
TD14468,0.060074,15.6037,2.66667,0.6,0.292569,0.599961,0.981633,0.411547,-0.795787,7.99103,
TD14469,0.059939,15.3198,2.66667,0.6,0.287246,0.599962,0.984433,0.41555,-0.767714,7.8558,
TD14470,0.060078,15.6556,2.33333,0.333333,0.215264,0.649902,1.14607,0.445597,0.106849,8.15147,
TD14471,0.06,15.3846,2.33333,0.333333,0.211538,0.65,1.14703,0.448462,0.120769,8.01558,
TD14472,0.060018,15.7594,3,0.2,0.139576,0.600051,1.14443,0.525822,-1.44005,7.92323,
TD14473,0.059972,15.9394,3,0.2,0.259016,0.60012,1.06557,0.413827,-1.71807,7.83742,
TD14474,0.059995,15.9278,3,0.2,0.345102,0.599947,0.968233,0.338466,-1.8463,7.63631,
TD14475,0.060061,15.7375,3,0.2,0.164724,0.599975,1.13147,0.501647,-1.49468,7.88393,
TD14476,0.060016,15.8983,3,0.2,0.258347,0.59996,1.06613,0.414348,-1.71244,7.81916,
TD14477,0.059947,15.9151,3,0.2,0.344828,0.6,0.968567,0.338462,-1.84456,7.63103,
TD14478,0.060059,15.9047,3,0.2,0.166475,0.600077,1.13037,0.500064,-1.51402,7.96222,
TD14479,0.060033,15.7634,3,0.2,0.164996,0.599949,1.1313,0.50146,-1.49765,7.89605,
TD14480,0.0599,15.9204,3,0.2,0.258706,0.6,1.0658,0.414129,-1.71542,7.82886,
TD14481,0.059972,15.9394,3,0.2,0.298864,0.60012,1.02627,0.378163,-1.7898,7.75573,
TD14482,0.059972,15.9394,3,0.2,0.219167,0.60012,1.09723,0.450488,-1.63499,7.90556,
TD14483,0.060016,15.8983,3,0.2,0.298092,0.59996,1.0271,0.378776,-1.78418,7.73827,
TD14484,0.0599,15.9204,3,0.2,0.298507,0.6,1.02663,0.378308,-1.78726,7.74766,
TD14485,0.060018,15.7594,3,0.5,0.139576,0.600051,1.0068,0.53851,-0.995305,8.0165,
TD14486,0.059972,15.9394,3,0.5,0.219167,0.60012,0.970667,0.471608,-1.14087,8.03865,
TD14487,0.059995,15.9278,3,0.5,0.29201,0.599947,0.924667,0.412795,-1.2567,7.95062,
TD14488,0.059995,15.9278,3,0.2,0.29201,0.599947,1.03367,0.384391,-1.77728,7.7656,
TD14489,0.060061,15.7375,3,0.5,0.139382,0.599975,1.00687,0.538647,-0.993538,8.00583,
TD14490,0.060016,15.8983,3,0.5,0.218601,0.59996,0.970967,0.471979,-1.13712,8.01908,
TD14491,0.059947,15.9151,3,0.5,0.291777,0.6,0.9248,0.412732,-1.25544,7.94483,
TD14492,0.060059,15.9047,3,0.5,0.140863,0.600077,1.0062,0.537457,-1.00679,8.08644,
TD14493,0.060033,15.7634,3,0.5,0.139612,0.599949,1.00677,0.538393,-0.995558,8.0184,
TD14494,0.0599,15.9204,3,0.5,0.218905,0.6,0.9708,0.471841,-1.1391,8.02965,
TD14495,0.060018,15.7594,3,0.5,0.164954,0.600051,0.996567,0.516939,-1.03756,7.99797,
TD14496,0.059995,15.9278,3,0.5,0.345102,0.599947,0.879733,0.371914,-1.32864,7.87337,
TD14497,0.060061,15.7375,3,0.5,0.164724,0.599975,0.996667,0.517106,-1.03573,7.98746,
TD14498,0.060061,15.7375,3,0.2,0.139382,0.599975,1.14453,0.525849,-1.43766,7.91282,
TD14499,0.059947,15.9151,3,0.5,0.344828,0.6,0.879933,0.371883,-1.32732,7.86764,
TD14500,0.060059,15.9047,3,0.5,0.166475,0.600077,0.995833,0.515687,-1.04981,8.06749,
TD14501,0.060033,15.7634,3,0.5,0.164996,0.599949,0.996533,0.516817,-1.03795,7.99987,
TD14502,0.060018,15.7594,3,0.5,0.190331,0.600051,0.9852,0.495495,-1.08007,7.97754,
TD14503,0.059972,15.9394,3,0.5,0.298864,0.60012,0.9195,0.407252,-1.26778,7.9472,
TD14504,0.059995,15.9278,3,0.5,0.398195,0.599947,0.8215,0.333156,-1.37696,7.77834,
TD14505,0.060061,15.7375,3,0.5,0.190066,0.599975,0.985333,0.495692,-1.07818,7.96706,
TD14506,0.060016,15.8983,3,0.5,0.298092,0.59996,0.920033,0.40779,-1.26351,7.92846,
TD14507,0.060016,15.8983,3,0.2,0.218601,0.59996,1.09767,0.450914,-1.62977,7.88692,
TD14508,0.059947,15.9151,3,0.5,0.397878,0.6,0.821833,0.333422,-1.37586,7.77268,
TD14509,0.060059,15.9047,3,0.5,0.192086,0.600077,0.9843,0.494045,-1.09297,8.04649,
TD14510,0.060033,15.7634,3,0.5,0.190379,0.599949,0.985167,0.495494,-1.08047,7.97944,
TD14511,0.0599,15.9204,3,0.5,0.298507,0.6,0.919733,0.407562,-1.26587,7.93851,
TD14512,0.060018,15.7594,3,0.666667,0.139576,0.600051,0.936733,0.541302,-0.815125,8.05228,
TD14513,0.059972,15.9394,3,0.666667,0.219167,0.60012,0.904733,0.477984,-0.93943,8.08866,
TD14514,0.059995,15.9278,3,0.666667,0.29201,0.599947,0.864933,0.422087,-1.04035,8.01885,
TD14515,0.060061,15.7375,3,0.666667,0.139382,0.599975,0.936833,0.541434,-0.813609,8.04156,
TD14516,0.060016,15.8983,3,0.666667,0.218601,0.59996,0.904967,0.478339,-0.936208,8.06896,
TD14517,0.059947,15.9151,3,0.2,0.291777,0.6,1.03387,0.38435,-1.7756,7.75995,
TD14518,0.060059,15.9047,3,0.666667,0.140863,0.600077,0.936233,0.540274,-0.824946,8.12268,
TD14519,0.060033,15.7634,3,0.666667,0.139612,0.599949,0.936733,0.541185,-0.815459,8.05419,
TD14520,0.0599,15.9204,3,0.666667,0.218905,0.6,0.904833,0.478209,-0.938109,8.0794,
TD14521,0.060018,15.7594,3,0.666667,0.164954,0.600051,0.9276,0.520873,-0.851161,8.03756,
TD14522,0.059972,15.9394,3,0.666667,0.259016,0.60012,0.884467,0.447101,-0.996015,8.05579,
TD14523,0.059995,15.9278,3,0.666667,0.345102,0.599947,0.8269,0.383063,-1.10645,7.95912,
TD14524,0.060061,15.7375,3,0.666667,0.164724,0.599975,0.927667,0.521034,-0.849595,8.02699,
TD14525,0.060016,15.8983,3,0.666667,0.258347,0.59996,0.884833,0.447536,-0.992647,8.03637,
TD14526,0.060059,15.9047,3,0.666667,0.166475,0.600077,0.926967,0.519657,-0.861698,8.1077,
TD14527,0.060033,15.7634,3,0.666667,0.164996,0.599949,0.927567,0.520878,-0.851504,8.03947,
TD14528,0.060059,15.9047,3,0.2,0.140863,0.600077,1.14363,0.524651,-1.45588,7.99193,
TD14529,0.060033,15.7634,3,0.2,0.139612,0.599949,1.1444,0.525701,-1.44054,7.92512,
TD14530,0.0599,15.9204,3,0.666667,0.258706,0.6,0.884633,0.447363,-0.994428,8.04677,
TD14531,0.060018,15.7594,3,0.666667,0.190331,0.600051,0.9175,0.500698,-0.887451,8.02144,
TD14532,0.059972,15.9394,3,0.666667,0.298864,0.60012,0.8605,0.416816,-1.05041,8.01753,
TD14533,0.059995,15.9278,3,0.666667,0.398195,0.599947,0.778567,0.345633,-1.15795,7.88612,
TD14534,0.060061,15.7375,3,0.666667,0.190066,0.599975,0.9176,0.500887,-0.885834,8.0109,
TD14535,0.060016,15.8983,3,0.666667,0.298092,0.59996,0.860967,0.417528,-1.0467,7.99841,
TD14536,0.060059,15.9047,3,0.666667,0.192086,0.600077,0.916733,0.499296,-0.898451,8.09118,
TD14537,0.060033,15.7634,3,0.666667,0.190379,0.599949,0.917467,0.500571,-0.887803,8.02335,
TD14538,0.0599,15.9204,3,0.666667,0.298507,0.6,0.8607,0.417114,-1.04856,8.00856,
TD14539,0.0599,15.9204,3,0.2,0.218905,0.6,1.09743,0.450746,-1.63244,7.89691,
TD14540,0.060018,15.7594,3,0.2,0.139576,0.500063,1.1642,0.478366,-2.22294,7.51834,
TD14541,0.059972,15.9394,3,0.2,0.219167,0.5001,1.0655,0.39749,-2.32497,7.38932,
TD14542,0.060061,15.7375,3,0.2,0.139382,0.5,1.1644,0.478586,-2.21959,7.50862,
TD14543,0.060016,15.8983,3,0.2,0.218601,0.5,1.06633,0.398052,-2.31896,7.37261,
TD14544,0.060059,15.9047,3,0.2,0.140863,0.500064,1.16287,0.477142,-2.24459,7.5824,
TD14545,0.060033,15.7634,3,0.2,0.139612,0.500063,1.16417,0.47836,-2.22351,7.52012,
TD14546,0.0599,15.9204,3,0.2,0.218905,0.4999,1.06587,0.397612,-2.32219,7.38149,
TD14547,0.060018,15.7594,3,0.2,0.164954,0.500063,1.137,0.452354,-2.25898,7.45806,
TD14548,0.060061,15.7375,3,0.2,0.164724,0.5,1.13727,0.452484,-2.2557,7.44855,
TD14549,0.060059,15.9047,3,0.2,0.166475,0.500064,1.13527,0.450762,-2.28083,7.52055,
TD14550,0.060033,15.7634,3,0.2,0.164996,0.500063,1.13697,0.452215,-2.25955,7.4597,
TD14551,0.060018,15.7594,3,0.2,0.190331,0.500063,1.10603,0.426469,-2.28512,7.39183,
TD14552,0.060018,15.7594,3,0.2,0.164954,0.600051,1.13133,0.501459,-1.49727,7.89418,
TD14553,0.060059,15.9047,3,0.666667,0.128057,0.449994,0.9503,0.536304,-1.35779,7.81829,
TD14554,0.060033,15.7634,3,0.666667,0.12692,0.450057,0.951067,0.537251,-1.34433,7.75251,
TD14555,0.060059,15.9047,3,0.666667,0.192086,0.449994,0.900433,0.486106,-1.41491,7.73646,
TD14556,0.060033,15.7634,3,0.666667,0.190379,0.450057,0.901833,0.487371,-1.40094,7.67255,
TD14557,0.060018,15.7594,3,0.2,0.126887,0.550057,1.16987,0.519097,-1.79025,7.77236,
TD14558,0.060061,15.7375,3,0.2,0.126711,0.550051,1.17,0.51926,-1.78751,7.76216,
TD14559,0.060018,15.7594,3,0.2,0.190331,0.575054,1.12077,0.468088,-1.73531,7.77008,
TD14560,0.060061,15.7375,3,0.666667,0.126711,0.575013,0.944967,0.550558,-0.881145,8.00862,
TD14561,0.060018,15.7594,3,0.666667,0.190331,0.600051,0.9175,0.500698,-0.887451,8.02144,
TD14562,0.060061,15.7375,6.42857,0.428571,0.126711,0.449949,1.48557,0.478206,-0.598454,7.96325,
TD14563,0.05997,15.6148,6.42857,0.428571,0.125723,0.449962,1.48807,0.479256,-0.593286,7.9037,
