CLUSTER,1
INPUT,6
HIDDEN1,5
OUTPUT,4
LearningRate,0.25
Convergence,0.01
MaxTraining,10000000
DataDescriptionBegin
Input5,Base Distance For Rake Angle Measurement
Input7,Wheel Diameter
Input8,Profile Angle
Input11,Rake Angle
Input12,Circular Land
Input13,Small Core Diameter
Output0,Wheel Setting Angle
Output1,Minimum Wheel Width
Output2,Wheel Displacement
Output3,Distance Between Axes
DataDescriptionEnd
TrainingSetBegin,Input5,Input7,Input8,Input11,Input12,Input13,Output0,Output1,Output2,Output3,
TD1786,0.06012,33.5329,6.92308,0.484615,0.362156,0.651257,1.08492,0.373653,-0.556168,16.9806,
TD1787,0.059981,32.8022,6.92308,0.484615,0.354264,0.651125,1.09431,0.380975,-0.533505,16.6239,
TD1788,0.060106,32.1175,6.92308,0.484615,0.346869,0.651067,1.10285,0.387933,-0.512273,16.2893,
TD1789,0.060277,84.3882,6.92308,1.56146,0.610006,0.651597,0.543,0.219409,-1.04099,41.9192,
TD1790,0.060079,69.5134,6.92308,1.56146,0.502483,0.65144,0.735615,0.291956,-0.842602,34.8064,
TD1791,0.060026,59.5998,6.92308,1.56154,0.430822,0.651341,0.811154,0.347382,-0.643252,29.9723,
TD1792,0.060128,52.6118,6.92308,1.56154,0.380308,0.651259,0.850769,0.388576,-0.506576,26.5351,
TD1793,0.060081,47.5221,6.92308,1.56154,0.343517,0.651052,0.875308,0.419212,-0.413103,24.0207,
TD1794,0.059981,43.7363,6.92308,1.56154,0.316151,0.651359,0.892,0.442674,-0.347079,22.1456,
TD1795,0.059854,40.8759,6.92308,1.56154,0.295474,0.651095,0.904077,0.460146,-0.299562,20.7267,
TD1796,0.060044,38.7382,6.92308,1.56154,0.280022,0.651079,0.912923,0.473437,-0.26508,19.6652,
TD1797,0.059995,37.1649,6.92308,1.56154,0.268649,0.651181,0.919385,0.483409,-0.24051,18.8832,
TD1798,0.060123,35.9712,6.92308,1.56154,0.260021,0.651079,0.924308,0.49075,-0.221994,18.2898,
TD1799,0.059945,35.1141,6.92308,1.56154,0.253825,0.651367,0.927846,0.496112,-0.20918,17.8636,
TD1800,0.06002,34.2969,6.92308,1.56154,0.247918,0.651151,0.931231,0.501225,-0.196962,17.4569,
TD1801,0.06012,33.5329,6.92308,1.56154,0.242395,0.651257,0.934385,0.506108,-0.185629,17.0766,
TD1802,0.059981,32.8022,6.92308,1.56154,0.237113,0.651125,0.937462,0.510309,-0.175023,16.7127,
TD1803,0.060106,32.1175,6.92308,1.56154,0.232163,0.651067,0.940385,0.514797,-0.164946,16.3719,
TD1804,0.059854,40.8759,6,1.35333,0.44146,0.501022,0.681,0.341606,-0.820438,20.3037,
TD1805,0.060044,38.7382,6,1.35333,0.418373,0.501107,0.720333,0.356669,-0.782512,19.2883,
TD1806,0.059995,37.1649,6,1.35333,0.40138,0.501195,0.747267,0.367932,-0.750199,18.5376,
TD1807,0.060123,35.9712,6,1.35333,0.388489,0.501285,0.766467,0.376927,-0.723792,17.9663,
TD1808,0.059945,35.1141,6,1.35333,0.379233,0.501129,0.779867,0.383496,-0.704038,17.5551,
TD1809,0.06002,34.2969,6,1.35333,0.370407,0.501225,0.792067,0.38976,-0.684468,17.1624,
TD1810,0.06012,33.5329,6,1.35333,0.362156,0.501317,0.803333,0.395928,-0.665868,16.7945,
TD1811,0.059981,32.8022,6,1.35333,0.354264,0.501172,0.813667,0.401593,-0.647844,16.4421,
TD1812,0.060106,32.1175,6,1.35333,0.346869,0.501262,0.8232,0.406974,-0.630649,16.1115,
TD1813,0.059981,43.7363,6,1.35333,0.472352,0.526086,0.6536,0.32115,-0.845673,21.7213,
TD1814,0.059854,40.8759,6,1.35333,0.44146,0.526131,0.706867,0.34073,-0.797664,20.3647,
TD1815,0.060044,38.7382,6,1.35333,0.418373,0.526287,0.742733,0.356669,-0.753182,19.3448,
TD1816,0.059995,37.1649,6,1.35333,0.40138,0.526148,0.767133,0.368463,-0.717547,18.5909,
TD1817,0.060123,35.9712,6,1.35333,0.388489,0.526208,0.784533,0.377698,-0.689106,18.017,
TD1818,0.059945,35.1141,6,1.35333,0.379233,0.52621,0.796667,0.3845,-0.667921,17.604,
TD1819,0.06002,34.2969,6,1.35333,0.370407,0.526213,0.807733,0.390985,-0.647477,17.2095,
TD1820,0.06012,33.5329,6,1.35333,0.362156,0.526228,0.817867,0.397365,-0.628263,16.8402,
TD1821,0.059981,32.8022,6,1.35333,0.354264,0.526242,0.8272,0.402999,-0.609653,16.4864,
TD1822,0.060106,32.1175,6,1.35333,0.346869,0.526267,0.835867,0.408809,-0.591879,16.1544,
TD1823,0.060081,47.5221,6,1.35333,0.513238,0.551256,0.6058,0.293618,-0.879158,23.5713,
TD1824,0.059981,43.7363,6,1.35333,0.472352,0.55139,0.681133,0.319275,-0.825992,21.7841,
TD1825,0.059854,40.8759,6,1.35333,0.44146,0.551241,0.729667,0.340146,-0.768467,20.4216,
TD1826,0.060044,38.7382,6,1.35333,0.418373,0.55119,0.762133,0.356392,-0.719424,19.3973,
TD1827,0.059995,37.1649,6,1.35333,0.40138,0.551102,0.784133,0.368994,-0.680913,18.64,
TD1828,0.060123,35.9712,6,1.35333,0.388489,0.551131,0.799867,0.378469,-0.651079,18.0637,
TD1829,0.059945,35.1141,6,1.35333,0.379233,0.551292,0.8108,0.385503,-0.629044,17.6491,
TD1830,0.06002,34.2969,6,1.35333,0.370407,0.5512,0.8208,0.391965,-0.608035,17.2531,
TD1831,0.06012,33.5329,6,1.35333,0.362156,0.551138,0.829933,0.398323,-0.588263,16.8824,
TD1832,0.059981,32.8022,6,1.35333,0.354264,0.551078,0.8384,0.404405,-0.569119,16.5272,
TD1833,0.060106,32.1175,6,1.35333,0.346869,0.551273,0.846133,0.410186,-0.551273,16.1941,
TD1834,0.060081,54.3109,6,1.35333,0.513238,0.551256,0.610867,0.29294,-1.00238,26.889,
TD1835,0.059981,49.9844,6,1.35333,0.472352,0.55139,0.686533,0.31865,-0.94283,24.8488,
TD1836,0.059854,46.7153,6,1.35333,0.44146,0.551241,0.734867,0.339562,-0.877664,23.2928,
TD1837,0.060044,44.2723,6,1.35333,0.418373,0.55119,0.767,0.356115,-0.821804,22.1229,
TD1838,0.059995,42.4741,6,1.35333,0.40138,0.551102,0.788733,0.368728,-0.778338,21.2578,
TD1839,0.060123,41.11,6,1.35333,0.388489,0.551131,0.8042,0.378212,-0.744347,20.5994,
TD1840,0.059945,40.1304,6,1.35333,0.379233,0.551292,0.814933,0.385503,-0.719338,20.1257,
TD1841,0.06002,39.1965,6,1.35333,0.370407,0.5512,0.824667,0.39221,-0.695492,19.6732,
TD1842,0.06012,38.3234,6,1.35333,0.362156,0.551138,0.8336,0.398563,-0.673054,19.2498,
TD1843,0.059981,37.4883,6,1.35333,0.354264,0.551078,0.8418,0.404639,-0.651593,18.844,
TD1844,0.060106,36.7057,6,1.35333,0.346869,0.551273,0.8494,0.410415,-0.631337,18.4632,
TD1845,0.059938,35.2578,6,1.35333,0.333186,0.551124,0.862933,0.421111,-0.593874,17.7576,
TD1846,0.060095,34.5871,6,1.35333,0.326848,0.551232,0.869,0.426286,-0.57674,17.4304,
TD1847,0.060059,33.9559,6,1.35333,0.320883,0.551146,0.874667,0.431027,-0.560484,17.122,
TD1848,0.060025,33.3472,6,1.35333,0.315131,0.551271,0.879933,0.435598,-0.54481,16.8245,
TD1849,0.060016,32.7735,6,1.35333,0.309709,0.551209,0.884933,0.440188,-0.530111,16.5438,
TD1850,0.060008,32.2191,6,1.35333,0.30447,0.551148,0.8896,0.444221,-0.51611,16.2725,
TD1851,0.060128,60.1278,6,0.419933,0.380308,0.576099,1.01687,0.321308,-1.83164,29.6772,
TD1852,0.060081,54.3109,6,0.42,0.343517,0.576035,1.08387,0.360489,-1.59301,26.9508,
TD1853,0.059981,49.9844,6,0.42,0.316151,0.576382,1.1246,0.389878,-1.41112,24.8935,
TD1854,0.059854,46.7153,6,0.42,0.295474,0.576058,1.1516,0.411679,-1.27591,23.3255,
TD1855,0.060044,44.2723,6,0.42,0.280022,0.576093,1.17013,0.428334,-1.17709,22.1475,
TD1856,0.059995,42.4741,6,0.42,0.268649,0.576321,1.18307,0.440404,-1.10592,21.2771,
TD1857,0.060123,41.11,6,0.42,0.260021,0.576053,1.19253,0.44964,-1.05319,20.6154,
TD1858,0.059945,40.1304,6,0.42,0.253825,0.576122,1.1992,0.456484,-1.01555,20.1395,
TD1859,0.06002,39.1965,6,0.42,0.247918,0.576188,1.20547,0.462518,-0.980402,19.6847,
TD1860,0.06012,38.3234,6,0.42,0.242395,0.576287,1.2112,0.468503,-0.947784,19.2596,
TD1861,0.059981,37.4883,6,0.42,0.237113,0.576148,1.2166,0.473993,-0.917057,18.8522,
TD1862,0.060106,36.7057,6,0.42,0.232163,0.576279,1.22167,0.479238,-0.888507,18.4703,
TD1863,0.059938,35.2578,6,0.42,0.223006,0.576245,1.23093,0.488762,-0.836492,17.7627,
TD1864,0.060095,34.5871,6,0.42,0.218764,0.576092,1.23513,0.493299,-0.812797,17.4345,
TD1865,0.060059,33.9559,6,0.42,0.214771,0.576188,1.2392,0.497453,-0.790747,17.1254,
TD1866,0.060025,33.3472,6,0.42,0.210921,0.576282,1.243,0.501459,-0.769696,16.8272,
TD1867,0.060016,32.7735,6,0.42,0.207292,0.576198,1.24667,0.505326,-0.750102,16.5459,
TD1868,0.060008,32.2191,6,0.42,0.203786,0.576118,1.25013,0.50886,-0.731172,16.2741,
TD1869,0.060128,52.6118,6,1.35333,0.568207,0.601278,0.558267,0.253664,-0.911312,26.0921,
TD1870,0.060081,47.5221,6,1.35333,0.513238,0.601154,0.664933,0.287848,-0.84759,23.7009,
TD1871,0.059981,43.7363,6,1.35333,0.472352,0.601375,0.7274,0.316151,-0.766323,21.8988,
TD1872,0.059854,40.8759,6,1.35333,0.44146,0.601168,0.767,0.338686,-0.695766,20.5244,
TD1873,0.060044,38.7382,6,1.35333,0.418373,0.601273,0.7932,0.356115,-0.640288,19.4911,
TD1874,0.059995,37.1649,6,1.35333,0.40138,0.601274,0.811,0.369259,-0.598885,18.7279,
TD1875,0.060123,35.9712,6,1.35333,0.388489,0.601233,0.8236,0.379239,-0.567575,18.147,
TD1876,0.059945,35.1141,6,1.35333,0.379233,0.601204,0.8324,0.386506,-0.545021,17.7294,
TD1877,0.06002,34.2969,6,1.35333,0.370407,0.601176,0.8404,0.393435,-0.523518,17.3305,
TD1878,0.06012,33.5329,6,1.35333,0.362156,0.601198,0.8478,0.40024,-0.503473,16.9571,
TD1879,0.059981,32.8022,6,1.35333,0.354264,0.601218,0.854533,0.406279,-0.48477,16.5996,
TD1880,0.060106,32.1175,6,1.35333,0.346869,0.601055,0.8608,0.412251,-0.46708,16.2641,
TD1881,0.060026,68.1141,6,0.419933,0.430822,0.626224,0.968333,0.300128,-1.81822,33.7258,
TD1882,0.060128,60.1278,6,0.419933,0.380308,0.62608,1.04773,0.349117,-1.49756,29.9583,
TD1883,0.060081,54.3109,6,0.419933,0.343517,0.626273,1.09133,0.386286,-1.26578,27.1663,
TD1884,0.059981,49.9844,6,0.419933,0.316151,0.626367,1.11873,0.414246,-1.10184,25.0709,
TD1885,0.059854,46.7153,6,0.42,0.295474,0.626277,1.13727,0.435328,-0.984234,23.4785,
TD1886,0.060044,44.2723,6,0.42,0.280022,0.626176,1.15027,0.4513,-0.899834,22.2847,
TD1887,0.059995,42.4741,6,0.42,0.268649,0.626228,1.15953,0.462968,-0.839926,21.4038,
TD1888,0.060123,41.11,6,0.42,0.260021,0.626156,1.16633,0.471737,-0.795478,20.7346,
TD1889,0.059945,40.1304,6,0.42,0.253825,0.626285,1.1712,0.478304,-0.763983,20.2536,
TD1890,0.06002,39.1965,6,0.42,0.247918,0.626164,1.1758,0.484321,-0.734689,19.7945,
TD1891,0.06012,38.3234,6,0.42,0.242395,0.626347,1.18007,0.48982,-0.707545,19.365,
TD1892,0.059981,37.4883,6,0.42,0.237113,0.626054,1.18413,0.49508,-0.682287,18.9541,
TD1893,0.060106,36.7057,6,0.42,0.232163,0.626061,1.18793,0.500344,-0.658637,18.5687,
TD1894,0.059938,35.2578,6,0.42,0.223006,0.626267,1.19493,0.509476,-0.61569,17.855,
TD1895,0.060095,34.5871,6,0.42,0.218764,0.626243,1.1982,0.513835,-0.596195,17.5242,
TD1896,0.060059,33.9559,6,0.42,0.214771,0.626273,1.20133,0.518039,-0.578098,17.2126,
TD1897,0.060025,33.3472,6,0.42,0.210921,0.626303,1.20427,0.521676,-0.560859,16.9123,
TD1898,0.060016,32.7735,6,0.42,0.207292,0.626178,1.20713,0.525399,-0.544654,16.6288,
TD1899,0.060008,32.2191,6,0.42,0.203786,0.626259,1.20987,0.528796,-0.529199,16.355,
TD1900,0.059981,49.9844,6,0.42,0.472352,0.626367,0.8714,0.26398,-1.39425,24.7035,
TD1901,0.059854,46.7153,6,0.42,0.44146,0.626277,0.942333,0.290803,-1.28555,23.2023,
TD1902,0.060044,44.2723,6,0.42,0.418373,0.626176,0.986667,0.311843,-1.19092,22.0634,
TD1903,0.059995,42.4741,6,0.42,0.40138,0.626228,1.0154,0.327582,-1.11787,21.2166,
TD1904,0.060123,41.11,6,0.42,0.388489,0.626156,1.03513,0.339671,-1.06141,20.5699,
TD1905,0.059945,40.1304,6,0.42,0.379233,0.626285,1.0486,0.348633,-1.02082,20.1036,
TD1906,0.06002,39.1965,6,0.42,0.370407,0.626164,1.06067,0.356933,-0.982362,19.6575,
TD1907,0.06012,38.3234,6,0.42,0.362156,0.626347,1.07153,0.36503,-0.946347,19.2393,
TD1908,0.059981,37.4883,6,0.42,0.354264,0.626054,1.0814,0.37254,-0.912371,18.8381,
TD1909,0.060106,36.7057,6,0.42,0.346869,0.626061,1.0904,0.379904,-0.880707,18.4613,
TD1910,0.059938,35.2578,6,0.42,0.333186,0.626267,1.10627,0.393345,-0.822829,17.7622,
TD1911,0.060095,34.5871,6,0.42,0.326848,0.626243,1.11327,0.399481,-0.796368,17.4375,
TD1912,0.060059,33.9559,6,0.42,0.320883,0.626273,1.1198,0.40556,-0.771859,17.1316,
TD1913,0.060025,33.3472,6,0.42,0.315131,0.626303,1.12587,0.411213,-0.748437,16.836,
TD1914,0.060016,32.7735,6,0.42,0.309709,0.626178,1.1316,0.416633,-0.726546,16.5571,
TD1915,0.060008,32.2191,6,0.42,0.30447,0.626259,1.13687,0.421667,-0.705598,16.2874,
TD1916,0.060277,96.4436,6,1.35327,0.610006,0.626281,0.5094,0.223629,-1.52321,47.472,
TD1917,0.060079,79.4439,6,1.35327,0.502483,0.626117,0.723267,0.291956,-1.3431,39.5159,
TD1918,0.060026,68.1141,6,1.35327,0.430822,0.626224,0.805667,0.345679,-1.06428,34.0656,
TD1919,0.060128,60.1278,6,1.35333,0.380308,0.62608,0.8474,0.385945,-0.863585,30.174,
TD1920,0.060081,54.3109,6,1.35333,0.343517,0.626273,0.872467,0.416497,-0.724033,27.3215,
TD1921,0.059981,49.9844,6,1.35333,0.316151,0.626367,0.889067,0.43955,-0.625742,25.1915,
TD1922,0.059854,46.7153,6,1.35333,0.295474,0.626277,0.9008,0.457226,-0.554745,23.5784,
TD1923,0.060044,44.2723,6,1.35333,0.280022,0.626176,0.9092,0.470393,-0.50332,22.3713,
TD1924,0.059995,42.4741,6,1.35333,0.268649,0.626228,0.915267,0.480223,-0.466419,21.4818,
TD1925,0.060123,41.11,6,1.35333,0.260021,0.626156,0.9198,0.487667,-0.439363,20.8063,
TD1926,0.059945,40.1304,6,1.35333,0.253825,0.626285,0.923067,0.493103,-0.419865,20.3213,
TD1927,0.06002,39.1965,6,1.35333,0.247918,0.626164,0.926133,0.498285,-0.401764,19.8584,
TD1928,0.06012,38.3234,6,1.35333,0.242395,0.626347,0.929067,0.502994,-0.38491,19.4256,
TD1929,0.059981,37.4883,6,1.35333,0.237113,0.626054,0.9318,0.507498,-0.369025,19.0115,
TD1930,0.060106,36.7057,6,1.35333,0.232163,0.626061,0.9344,0.511815,-0.35421,18.6233,
TD1931,0.059938,35.2578,6,1.35333,0.223006,0.626267,0.9392,0.519833,-0.327237,17.9048,
TD1932,0.060095,34.5871,6,1.35333,0.218764,0.626243,0.941467,0.523562,-0.314959,17.5718,
TD1933,0.060059,33.9559,6,1.35333,0.214771,0.626273,0.9436,0.526952,-0.30348,17.2583,
TD1934,0.060025,33.3472,6,1.35333,0.210921,0.626303,0.945667,0.530221,-0.292414,16.956,
TD1935,0.060016,32.7735,6,1.35333,0.207292,0.626178,0.947667,0.533593,-0.282261,16.671,
TD1936,0.060008,32.2191,6,1.35333,0.203786,0.626259,0.949533,0.536448,-0.272453,16.3955,
TD1937,0.060079,69.5134,6,0.419867,0.502483,0.65144,0.842067,0.246276,-1.80834,34.2711,
TD1938,0.060026,59.5998,6,0.419933,0.430822,0.651341,0.9862,0.309919,-1.45466,29.6816,
TD1939,0.060128,52.6118,6,0.419933,0.380308,0.651259,1.05147,0.358136,-1.17362,26.3469,
TD1940,0.060081,47.5221,6,0.419933,0.343517,0.651052,1.0882,0.394433,-0.979973,23.8839,
TD1941,0.059981,43.7363,6,0.419933,0.316151,0.651359,1.11173,0.421743,-0.845048,22.0384,
TD1942,0.059854,40.8759,6,0.42,0.295474,0.651095,1.128,0.442336,-0.749197,20.6377,
TD1943,0.060044,38.7382,6,0.42,0.280022,0.651079,1.1396,0.457941,-0.680686,19.5883,
TD1944,0.059995,37.1649,6,0.42,0.268649,0.651181,1.14793,0.469339,-0.631802,18.8142,
TD1945,0.060123,35.9712,6,0.42,0.260021,0.651079,1.15413,0.477903,-0.595838,18.2264,
TD1946,0.059945,35.1141,6,0.42,0.253825,0.651367,1.1586,0.484324,-0.570604,17.8039,
TD1947,0.06002,34.2969,6,0.42,0.247918,0.651151,1.1628,0.489956,-0.546791,17.4008,
TD1948,0.06012,33.5329,6,0.42,0.242395,0.651257,1.16673,0.495569,-0.52479,17.0237,
TD1949,0.059981,32.8022,6,0.42,0.237113,0.651125,1.17047,0.500703,-0.504217,16.6628,
TD1950,0.060106,32.1175,6,0.42,0.232163,0.651067,1.17407,0.50585,-0.485203,16.3246,
TD1951,0.060081,47.5221,6,0.42,0.513238,0.651052,0.806067,0.240326,-1.26409,23.501,
TD1952,0.059981,43.7363,6,0.42,0.472352,0.651359,0.905867,0.27304,-1.14995,21.7735,
TD1953,0.059854,40.8759,6,0.42,0.44146,0.651095,0.964533,0.299562,-1.03942,20.4397,
TD1954,0.060044,38.7382,6,0.42,0.418373,0.651079,1.00147,0.320144,-0.9513,19.4303,
TD1955,0.059995,37.1649,6,0.42,0.40138,0.651181,1.0256,0.335811,-0.885851,18.6809,
TD1956,0.060123,35.9712,6,0.42,0.388489,0.651079,1.04233,0.347893,-0.836588,18.1092,
TD1957,0.059945,35.1141,6,0.42,0.379233,0.651367,1.05373,0.356659,-0.801605,17.6975,
TD1958,0.06002,34.2969,6,0.42,0.370407,0.651151,1.06407,0.365017,-0.768496,17.3035,
TD1959,0.06012,33.5329,6,0.42,0.362156,0.651257,1.07347,0.372934,-0.737725,16.9346,
TD1960,0.059981,32.8022,6,0.42,0.354264,0.651125,1.082,0.380506,-0.708997,16.5808,
TD1961,0.060106,32.1175,6,0.42,0.346869,0.651067,1.0898,0.387474,-0.682267,16.2487,
TD1962,0.060081,54.3109,5,1.12778,0.343517,0.45112,0.804889,0.399864,-1.73354,26.6276,
TD1963,0.059981,49.9844,5,1.12778,0.316151,0.451109,0.8425,0.421118,-1.58732,24.5964,
TD1964,0.059854,46.7153,5,1.12778,0.295474,0.451095,0.868111,0.43708,-1.46978,23.0496,
TD1965,0.060044,44.2723,5,1.12778,0.280022,0.4513,0.886,0.44964,-1.37991,21.8877,
TD1966,0.059995,42.4741,5,1.12778,0.268649,0.451287,0.8985,0.458986,-1.31298,21.0297,
TD1967,0.060123,41.11,5,1.12778,0.260021,0.451182,0.907667,0.465827,-1.26208,20.3769,
TD1968,0.059945,40.1304,5,1.12778,0.253825,0.451216,0.914111,0.471031,-1.22548,19.9074,
TD1969,0.06002,39.1965,5,1.12778,0.247918,0.451249,0.920056,0.475747,-1.19059,19.4591,
TD1970,0.06012,38.3234,5,1.12778,0.242395,0.451257,0.925611,0.480479,-1.15784,19.0395,
TD1971,0.059981,37.4883,5,1.12778,0.237113,0.451265,0.930778,0.48477,-1.12676,18.6375,
TD1972,0.060106,36.7057,5,1.12778,0.232163,0.45125,0.935611,0.488874,-1.09773,18.2606,
TD1973,0.059938,35.2578,5,1.12778,0.223006,0.45108,0.944333,0.496474,-1.04385,17.5621,
TD1974,0.060095,34.5871,5,1.12778,0.218764,0.451146,0.948278,0.5,-1.01924,17.238,
TD1975,0.060059,33.9559,5,1.12778,0.214771,0.451188,0.952056,0.503396,-0.995756,16.9329,
TD1976,0.060025,33.3472,5,1.12778,0.210921,0.45123,0.955611,0.506461,-0.973531,16.6384,
TD1977,0.060016,32.7735,5,1.12778,0.207292,0.451249,0.958944,0.509627,-0.952478,16.3607,
TD1978,0.060008,32.2191,5,1.12778,0.203786,0.451269,0.962111,0.512485,-0.932139,16.092,
TD1979,0.059854,46.7153,5,0.35,0.295474,0.501022,1.08483,0.335766,-2.49985,22.6076,
TD1980,0.060044,44.2723,5,0.35,0.280022,0.501107,1.11983,0.357499,-2.35556,21.5136,
TD1981,0.059995,42.4741,5,0.35,0.268649,0.501195,1.14317,0.372976,-2.24476,20.699,
TD1982,0.060123,41.11,5,0.35,0.260021,0.501285,1.15961,0.384121,-2.1593,20.0761,
TD1983,0.059945,40.1304,5,0.35,0.253825,0.501129,1.171,0.392526,-2.09732,19.6268,
TD1984,0.06002,39.1965,5,0.35,0.247918,0.501225,1.18133,0.399804,-2.03822,19.1962,
TD1985,0.06012,38.3234,5,0.35,0.242395,0.501317,1.19078,0.406946,-1.98275,18.7923,
TD1986,0.059981,37.4883,5,0.35,0.237113,0.501172,1.19944,0.413543,-1.92971,18.4046,
TD1987,0.060106,36.7057,5,0.35,0.232163,0.501262,1.20739,0.419592,-1.88002,18.0406,
TD1988,0.059938,35.2578,5,0.35,0.223006,0.501102,1.22161,0.431027,-1.78845,17.364,
TD1989,0.060095,34.5871,5,0.35,0.218764,0.501081,1.22794,0.436014,-1.74622,17.0495,
TD1990,0.060059,33.9559,5,0.35,0.214771,0.501273,1.23389,0.441002,-1.70671,16.7532,
TD1991,0.060025,33.3472,5,0.35,0.210921,0.501251,1.23944,0.445602,-1.66861,16.4667,
TD1992,0.060016,32.7735,5,0.35,0.207292,0.501229,1.24467,0.45002,-1.63294,16.1962,
TD1993,0.060008,32.2191,5,0.35,0.203786,0.501208,1.24961,0.454088,-1.59867,15.9344,
TD1994,0.059981,49.9844,5,1.12778,0.472352,0.526086,0.660222,0.316776,-1.38707,24.5233,
TD1995,0.059854,46.7153,5,1.12778,0.44146,0.526131,0.713556,0.336642,-1.31562,23.0166,
TD1996,0.060044,44.2723,5,1.12778,0.418373,0.526287,0.748778,0.352518,-1.24765,21.8796,
TD1997,0.059995,42.4741,5,1.12778,0.40138,0.526148,0.772389,0.364481,-1.19166,21.0372,
TD1998,0.060123,41.11,5,1.12778,0.388489,0.526208,0.789056,0.373844,-1.14671,20.3947,
TD1999,0.059945,40.1304,5,1.12778,0.379233,0.52621,0.800611,0.380737,-1.11362,19.9318,
TD2000,0.06002,39.1965,5,1.12778,0.370407,0.526213,0.811056,0.38731,-1.08133,19.4892,
TD2001,0.06012,38.3234,5,1.12778,0.362156,0.526228,0.820556,0.393533,-1.05054,19.0745,
TD2002,0.059981,37.4883,5,1.12778,0.354264,0.526242,0.829278,0.399485,-1.02109,18.6767,
TD2003,0.060106,36.7057,5,1.12778,0.346869,0.526267,0.837222,0.405139,-0.993118,18.3033,
TD2004,0.059938,35.2578,5,1.12778,0.333186,0.526223,0.851389,0.415822,-0.941164,17.6108,
TD2005,0.060095,34.5871,5,1.12778,0.326848,0.526157,0.857667,0.420666,-0.916991,17.289,
TD2006,0.060059,33.9559,5,1.12778,0.320883,0.526316,0.863556,0.425509,-0.8941,16.986,
TD2007,0.060025,33.3472,5,1.12778,0.315131,0.526261,0.869,0.429971,-0.87203,16.6932,
TD2008,0.060016,32.7735,5,1.12778,0.309709,0.526219,0.874111,0.434453,-0.85129,16.417,
TD2009,0.060008,32.2191,5,1.12778,0.30447,0.526178,0.878889,0.438582,-0.831454,16.1498,
TD2010,0.060081,47.5221,5,1.12778,0.513238,0.551256,0.609278,0.290224,-1.25492,23.3242,
TD2011,0.059981,43.7363,5,1.12778,0.472352,0.55139,0.685,0.315839,-1.189,21.5895,
TD2012,0.059854,40.8759,5,1.12778,0.44146,0.551241,0.732944,0.33635,-1.11183,20.2604,
TD2013,0.060044,38.7382,5,1.12778,0.418373,0.55119,0.764667,0.352795,-1.04455,19.2579,
TD2014,0.059995,37.1649,5,1.12778,0.40138,0.551102,0.785944,0.365012,-0.991771,18.515,
TD2015,0.060123,35.9712,5,1.12778,0.388489,0.551131,0.800944,0.374615,-0.950411,17.9489,
TD2016,0.059945,35.1141,5,1.12778,0.379233,0.551292,0.811333,0.381741,-0.91999,17.541,
TD2017,0.06002,34.2969,5,1.12778,0.370407,0.5512,0.820778,0.38829,-0.89074,17.1512,
TD2018,0.06012,33.5329,5,1.12778,0.362156,0.551138,0.829389,0.394731,-0.863473,16.7861,
TD2019,0.059981,32.8022,5,1.12778,0.354264,0.551078,0.837278,0.400656,-0.83716,16.4358,
TD2020,0.060106,32.1175,5,1.12778,0.346869,0.551273,0.844556,0.406515,-0.812342,16.1074,
TD2021,0.060128,52.6118,5,0.349944,0.380308,0.576099,0.996611,0.317174,-2.29688,25.7125,
TD2022,0.060081,47.5221,5,0.349944,0.343517,0.576035,1.06272,0.356076,-2.01222,23.3992,
TD2023,0.059981,43.7363,5,0.35,0.316151,0.576382,1.10256,0.385192,-1.79131,21.6417,
TD2024,0.059854,40.8759,5,0.35,0.295474,0.576058,1.12861,0.407007,-1.62628,20.2966,
TD2025,0.060044,38.7382,5,0.35,0.280022,0.576093,1.14644,0.423354,-1.50498,19.2836,
TD2026,0.059995,37.1649,5,0.35,0.268649,0.576321,1.15878,0.435625,-1.41757,18.5341,
TD2027,0.060123,35.9712,5,0.35,0.260021,0.576053,1.16772,0.444502,-1.35252,17.9635,
TD2028,0.059945,35.1141,5,0.35,0.253825,0.576122,1.174,0.451216,-1.30625,17.5528,
TD2029,0.06002,34.2969,5,0.35,0.247918,0.576188,1.17983,0.457374,-1.26262,17.1602,
TD2030,0.06012,33.5329,5,0.35,0.242395,0.576287,1.18522,0.463234,-1.22252,16.7931,
TD2031,0.059981,32.8022,5,0.35,0.237113,0.576148,1.19028,0.468604,-1.18463,16.441,
TD2032,0.060106,32.1175,5,0.35,0.232163,0.576279,1.19494,0.473962,-1.14935,16.1106,
TD2033,0.059981,49.9844,5,0.35,0.472352,0.626367,0.859056,0.259606,-1.96907,24.4096,
TD2034,0.059854,46.7153,5,0.35,0.44146,0.626277,0.929722,0.286715,-1.82715,22.9699,
TD2035,0.060044,44.2723,5,0.35,0.418373,0.626176,0.973167,0.307969,-1.6995,21.8688,
TD2036,0.059995,42.4741,5,0.35,0.40138,0.626228,1.00089,0.324131,-1.59942,21.0459,
TD2037,0.060123,41.11,5,0.35,0.388489,0.626156,1.01983,0.336331,-1.52235,20.4152,
TD2038,0.059945,40.1304,5,0.35,0.379233,0.626285,1.03267,0.345372,-1.46652,19.9599,
TD2039,0.06002,39.1965,5,0.35,0.370407,0.626164,1.04406,0.353748,-1.41352,19.523,
TD2040,0.06012,38.3234,5,0.35,0.362156,0.626347,1.05428,0.361916,-1.36407,19.1133,
